cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,dois
102006823,Cyclohexatrienylsilane,NULL,107.200,C6H7Si+,0.000,52.100,NULL,7,0,0,0,RDIQSHIVHXHXKP-UHFFFAOYSA-N,cyclohexatrienylsilane,NULL,,,NULL,20151224,NULL
102006824,Cyclohexatrienylsilane,NULL,107.200,C6H7Si+,0.000,52.100,NULL,7,0,0,0,ZPHSTAYQKHRKMY-UHFFFAOYSA-N,cyclohexatrienylsilane,NULL,,,NULL,20151224,NULL
102013605,Phenylsilver(I),NULL,184.970,C6H5Ag,0.000,27.000,NULL,7,0,0,0,XBXHTOUGJGDVMT-UHFFFAOYSA-N,cyclohexatriene;silver,NULL,,,NULL,20151224,NULL
102013637,Phenylgold(I),NULL,274.070,C6H5Au,0.000,27.000,NULL,7,0,0,0,RGZFJLHLKUWCRS-UHFFFAOYSA-N,cyclohexatriene;gold,NULL,,,NULL,20151224,NULL
102023999,Phenylphosphine sulfide,NULL,142.160,C6H7PS,1.000,59.500,NULL,8,0,1,1,UPSDNROURFJOQW-UHFFFAOYSA-N,phenyl(sulfido)phosphanium,NULL,,,NULL,20151224,NULL
102024000,Phenyl(sulfido)phosphane,NULL,141.150,C6H6PS-,1.000,59.500,NULL,8,0,1,1,AKBIJJIQUOZEDZ-UHFFFAOYSA-N,phenyl(sulfido)phosphane,NULL,,,NULL,20151224,NULL
102038739,Antimony;cyclohexatriene;hydroxide,NULL,215.870,C6H6OSb-,1.000,27.000,NULL,8,1,1,0,OARPLGCFMMNXPF-UHFFFAOYSA-M,antimony;cyclohexatriene;hydroxide,NULL,,,NULL,20151224,NULL
102045771,Benzeneselenenic acid lithium salt,NULL,179.000,C6H5LiOSe,23.100,64.099,NULL,9,0,1,1,GBYCRXIKPJSPAV-UHFFFAOYSA-M,lithium;oxidoselanylbenzene,NULL,,,NULL,20151224,NULL
102047645,Butylphenylmanganese(II),NULL,189.160,C10H14Mn,0.000,31.000,NULL,11,0,0,1,FYHCLZWJTTZFPQ-UHFFFAOYSA-N,butane;cyclohexatriene;manganese,NULL,,,NULL,20151224,NULL
102057686,Phenyltitanium(IV) trichloride,NULL,231.300,C6H5Cl3Ti,0.000,27.000,NULL,10,0,3,0,WBDFYFHSUDRILU-UHFFFAOYSA-K,cyclohexatriene;titanium(3+);trichloride,NULL,,,NULL,20151224,NULL
102058502,Cyclohexatriene;ZINC;chloride,NULL,177.900,C6H5ClZn-,0.000,27.000,NULL,8,0,1,0,GOTHXQREZYNEIK-UHFFFAOYSA-M,cyclohexatriene;zinc;chloride,NULL,,,NULL,20151224,NULL
102092489,Dimethylphenylaluminum,NULL,136.170,C8H13Al,0.000,27.000,NULL,9,0,0,0,LUWVFVJSNZGZSD-UHFFFAOYSA-N,aluminum;cyclohexatriene;methane,NULL,,,NULL,20151224,NULL
102109742,2-Iodophenyllithium,NULL,210.000,C6H4ILi,0.000,52.100,NULL,8,0,0,0,PYDCUDPULJHYCR-UHFFFAOYSA-N,iodocyclohexatriene;lithium,NULL,,,NULL,20151224,NULL
102112635,"Cyclohexa-1,2,4,5-tetraene;molecular hydrogen;platinum",NULL,470.300,C6H8Pt2,0.000,21.000,NULL,8,0,0,0,VIIYLHMDWKMOBR-UHFFFAOYSA-N,"cyclohexa-1,2,4,5-tetraene;molecular hydrogen;platinum",NULL,,,NULL,20151224,NULL
102117057,Phenyltrivinylstannane,NULL,276.950,C12H14Sn,0.000,27.000,NULL,13,0,0,0,QFFPDACBFGDFBS-UHFFFAOYSA-N,cyclohexatriene;ethene;tin,NULL,,,NULL,20151224,NULL
102117534,Triallylphenylstannane,NULL,319.000,C15H20Sn,0.000,31.800,NULL,16,0,0,0,CJJCPSNMOZKKNF-UHFFFAOYSA-N,cyclohexatriene;prop-1-ene;tin,NULL,,,NULL,20151224,NULL
102153695,Cyanophenylcopper(II),NULL,166.670,C7H5CuN,23.800,37.000,NULL,9,0,1,0,IEKRRMUTLALALR-UHFFFAOYSA-N,azanylidynemethane;copper;cyclohexatriene,NULL,,,NULL,20151224,NULL
102178859,Phenylpentafluoromolybdenum(VI),NULL,268.000,C6H5F5Mo-5,0.000,27.000,NULL,12,0,5,0,RUDXXEAKXOPKLK-UHFFFAOYSA-I,cyclohexatriene;molybdenum;pentafluoride,NULL,,,NULL,20151224,NULL
102178860,Cyclohexatriene;tungsten;pentafluoride,NULL,355.900,C6H5F5W-5,0.000,27.000,NULL,12,0,5,0,MIEDYADYWMUVSH-UHFFFAOYSA-I,cyclohexatriene;tungsten;pentafluoride,NULL,,,NULL,20151224,NULL
102182690,Ethylphenylzinc,NULL,171.500,C8H10Zn,0.000,27.000,NULL,9,0,0,0,FPJRBOLOJPHOMZ-UHFFFAOYSA-N,cyclohexatriene;ethane;zinc,NULL,,,NULL,20151224,NULL
102184360,Dideuterio(phenyl)arsane,phenylarsine-d2,156.050,C6H7As,0.000,46.100,NULL,7,0,0,0,OHFDBBFDFZXHJQ-RJSZUWSASA-N,dideuterio(phenyl)arsane,NULL,256,1,NULL,20151224,10.1007/BF02676842
102207870,Methylidene(phenyl)germanium,NULL,163.760,C7H7Ge,0.000,72.500,NULL,8,0,0,1,QZUBNENSRMQWGT-UHFFFAOYSA-N,methylidene(phenyl)germanium,NULL,,,NULL,20151224,NULL
102211799,Dimethylphenylstibine,NULL,230.950,C8H13Sb,0.000,27.000,NULL,9,0,0,0,OYWGSWWPXYGTOH-UHFFFAOYSA-N,antimony;cyclohexatriene;methane,NULL,,,NULL,20151224,NULL
102248387,Phenylcopper(I),NULL,140.650,C6H5Cu,0.000,27.000,NULL,7,0,0,0,RIUFSTRETWGIIW-UHFFFAOYSA-N,copper;cyclohexatriene,NULL,,,NULL,20151225,NULL
102251067,Phenyl-bis(selanyl)-selenidophosphanium,NULL,347.000,C6H7PSe3,0.000,110.000,NULL,10,0,1,1,PHLBCLMFGFDNTR-UHFFFAOYSA-N,phenyl-bis(selanyl)-selenidophosphanium,NULL,,,NULL,20151225,NULL
102312748,Fluorocyclohexatriene;gold,NULL,292.060,C6H4AuF,0.000,52.100,NULL,8,0,1,0,GOPMKVPAJXPMER-UHFFFAOYSA-N,fluorocyclohexatriene;gold,NULL,,,NULL,20151225,NULL
102348113,"Cyclohexa-1,2,3,5-tetraene;ZINC;dichloride",NULL,277.800,C6H4Cl2Zn2-2,0.000,25.000,NULL,10,0,2,0,ICJQFWWHWATTCB-UHFFFAOYSA-L,"cyclohexa-1,2,3,5-tetraene;zinc;dichloride",NULL,,,NULL,20151225,NULL
102350326,2-Fluorophenylcopper(I),NULL,158.640,C6H4CuF,0.000,52.100,NULL,8,0,1,0,KMSAKFVQWZMQRQ-UHFFFAOYSA-N,copper;fluorocyclohexatriene,NULL,,,NULL,20151225,NULL
102397374,Phenylstibine,NULL,202.900,C6H9Sb,0.000,27.000,NULL,7,0,0,0,MRIQGURYOMNWPX-UHFFFAOYSA-N,antimony;cyclohexatriene;molecular hydrogen,NULL,,,NULL,20151226,NULL
102406761,Methylphenylzinc,NULL,158.500,C7H9Zn,0.000,27.000,NULL,8,0,0,0,OCLUHUYTDCOFHZ-UHFFFAOYSA-N,cyclohexatriene;methane;zinc,NULL,,,NULL,20151226,NULL
102407158,Prop-2-enylselanylbenzene,NULL,196.140,C9H9Se,0.000,92.900,NULL,10,0,0,3,BJIZPJZPUVUVIY-UHFFFAOYSA-N,prop-2-enylselanylbenzene,NULL,,,NULL,20151226,NULL
102412671,Aluminum;cyclohexatriene;ethane,NULL,162.210,C10H15Al,0.000,27.000,NULL,11,0,0,0,MVGUIMCFFQICHB-UHFFFAOYSA-N,aluminum;cyclohexatriene;ethane,NULL,,,NULL,20151226,NULL
102413723,Phenylselenochlorozinc,NULL,256.899,C6H5ClSeZn,0.000,46.100,NULL,9,0,2,0,DICKYPLTHDZRSN-UHFFFAOYSA-L,zinc;benzeneselenolate;chloride,NULL,,,NULL,20151226,NULL
102413724,Phenylselenobromozinc,NULL,301.400,C6H5BrSeZn,0.000,46.100,NULL,9,0,2,0,NVDNVVXDAQIWHC-UHFFFAOYSA-L,zinc;benzeneselenolate;bromide,NULL,,,NULL,20151226,NULL
102429239,Phenylselenomercury(I),NULL,356.670,C6H5HgSe,0.000,46.100,NULL,8,0,1,0,SWNKYOLFOVWLRL-UHFFFAOYSA-M,benzeneselenolate;mercury(1+),NULL,,,NULL,20151226,NULL
102461124,"Cyclohexa-1,2,4,5-tetraene;iron;molecular hydrogen",NULL,133.960,C6H6Fe,0.000,21.000,NULL,7,0,0,0,RMMIFRKPHKZOBF-UHFFFAOYSA-N,"cyclohexa-1,2,4,5-tetraene;iron;molecular hydrogen",NULL,,,NULL,20151228,NULL
102461125,"Cyclohexa-1,2,3,5-tetraene;iron;molecular hydrogen",NULL,133.960,C6H6Fe,0.000,25.000,NULL,7,0,0,0,AVMXDOPZYVPPQM-UHFFFAOYSA-N,"cyclohexa-1,2,3,5-tetraene;iron;molecular hydrogen",NULL,,,NULL,20151228,NULL
102461126,Cyclohexatriene;iron,NULL,132.950,C6H5Fe,0.000,27.000,NULL,7,0,0,0,VVCFHDUWPMTSGI-UHFFFAOYSA-N,cyclohexatriene;iron,NULL,,,NULL,20151228,NULL
102466314,Phenyldichloroindium(III),NULL,262.820,C6H5Cl2In-2,0.000,27.000,NULL,9,0,2,0,RYKIYQQHPAPDNJ-UHFFFAOYSA-L,cyclohexatriene;indium;dichloride,NULL,,,NULL,20151228,NULL
102483725,Chlorophenylnickel(II),NULL,171.250,C6H5ClNi-,0.000,27.000,NULL,8,0,1,0,FWSWNKJEODLPSE-UHFFFAOYSA-M,cyclohexatriene;nickel;chloride,NULL,,,NULL,20151228,NULL
102501595,Phenyltitanium(II),NULL,126.990,C6H7Ti,0.000,27.000,NULL,7,0,0,0,MIXIJUUDKIUERY-UHFFFAOYSA-N,cyclohexatriene;molecular hydrogen;titanium,NULL,,,NULL,20151228,NULL
102517393,(2-lambda2-Phosphanylphenyl)phosphane,NULL,141.070,C6H7P2,0.000,72.900,NULL,8,0,0,0,VQTIQLQCCBGYER-UHFFFAOYSA-N,(2-lambda2-phosphanylphenyl)phosphane,NULL,,,NULL,20151231,NULL
102594237,"1,2-Dideuteriocyclohexa-1,3,5-triene","[2,3-D2]-1,4-didehydrobenzene",78.110,C6H4,0.000,21.000,2.100,6,0,0,0,AIESRBVWAFETPR-QDNHWIQGSA-N,"1,2-dideuteriocyclohexa-1,3,5-triene",NULL,256,1,NULL,20160105,10.1038/nchem.2438
102602330,"1,3-Dideuteriobenzene","BENZENE-1,3-D2|m-Dideuteriobenzol|14941-51-6",80.120,C6H6,0.000,15.500,2.100,6,0,0,0,UHOVQNZJYSORNB-DRSKVUCWSA-N,"1,3-dideuteriobenzene",NULL,256,1,NULL,20160108,10.1007/BF01518875
117064760,"1,2,4,5-Tetradeuterio-3,6-diiodobenzene","1,4-Diiodobenzene-d4, 98 atom %, 98% (CP)",333.930,C6H4I2,0.000,54.900,4.100,8,0,0,0,LFMWZTSOMGDDJU-RHQRLBAQSA-N,"1,2,4,5-tetradeuterio-3,6-diiodobenzene",NULL,,,NULL,20160130,NULL
117805193,Phenyl-sulfanyl-sulfanylidenephosphanium,phenylphosphinodithioic acid|SCHEMBL16377941,173.200,C6H6PS2+,33.100,108.000,NULL,9,1,2,1,ZJIIFZFKKGDINW-UHFFFAOYSA-O,phenyl-sulfanyl-sulfanylidenephosphanium,NULL,1296,3,NULL,20160223,10.1007/BF00909534
118326579,Bromo-methylidene-phenylphosphanium,SCHEMBL17028610,202.010,C7H7BrP+,0.000,106.000,NULL,9,0,0,1,FOQRRLZVVNMFLG-UHFFFAOYSA-N,bromo-methylidene-phenylphosphanium,NULL,1040,2,NULL,20160223,NULL
119078046,$l^{2}-Iodanylbenzene,NULL,205.020,C6H6I,0.000,46.100,3.200,7,1,0,0,LKHVQVZOVCEOCG-UHFFFAOYSA-N,lambda2-iodanylbenzene,NULL,256,1,NULL,20160606,NULL
122210020,Phenylfluoropalladium(II),NULL,202.500,C6H5FPd-,0.000,27.000,NULL,8,0,1,0,NQZCEIYYCMMQEC-UHFFFAOYSA-M,cyclohexatriene;palladium;fluoride,NULL,,,NULL,20161121,NULL
122236887,"1,2-Dideuterio-3-iodobenzene","Iodobenzene-3,5-d2|ACM51209484|51209-48-4",206.020,C6H5I,0.000,46.100,3.200,7,0,0,0,SNHMUERNLJLMHN-XRIVEGAOSA-N,"1,2-dideuterio-3-iodobenzene",NULL,,,NULL,20161121,NULL
122406956,CID 122406956,NULL,97.720,C6H4B2-2,0.000,62.900,NULL,8,0,2,0,LOHVVZBLMZZDTQ-UHFFFAOYSA-N,NULL,NULL,,,NULL,20161205,NULL
122656303,Iodobenzene;hydrobromide,SCHEMBL18190267,284.920,C6H6BrI,0.000,46.100,NULL,8,1,0,0,XORMCLNJBIOTIE-UHFFFAOYSA-N,iodobenzene;hydrobromide,NULL,1040,2,NULL,20161208,NULL
126958873,(Dimethyl-lambda3-tellanyl)benzene,NULL,234.800,C8H11Te,0.000,72.600,NULL,9,0,0,1,BESQWQZMXMLZIY-UHFFFAOYSA-N,(dimethyl-lambda3-tellanyl)benzene,NULL,,,NULL,20170504,NULL
129632476,Phenyl(prop-2-enyl)tin,Phenyl-allylstannane,236.890,C9H10Sn,0.000,92.900,NULL,10,0,0,3,CDWRBZXQKQJRBO-UHFFFAOYSA-N,phenyl(prop-2-enyl)tin,NULL,256,1,NULL,20170913,10.1007/BF00518150
129633518,Bromoiodanuidylbenzene,I-Brom-3-jod-benzen|I-Bromo-2-iodobenzene|VHDJLVJCCYFWHJ-UHFFFAOYSA-N,283.910,C6H5BrI-,0.000,59.500,NULL,8,0,1,0,WZZWUNJUVBBONV-UHFFFAOYSA-N,bromoiodanuidylbenzene,NULL,1296,3,NULL,20170913,10.1007/978-3-642-58083-3_5
129644078,Phenylindolen,Phenylindolen,246.010,C10H11In,0.000,145.000,NULL,11,0,0,1,BXODVLLKJWZTAU-UHFFFAOYSA-N,"1-phenyl-2,3-dihydroindigole",NULL,256,1,NULL,20170913,10.1007/978-3-642-51979-6_68|10.1007/978-3-642-51979-6_74|10.1007/978-3-642-51979-6_93|10.1007/BF00810008|10.1007/BF03189493
129648000,Pentadeuterophenylsilicon,Pentadeuterophenylsilicon,110.220,C6H5Si,0.000,46.100,NULL,7,0,0,0,XJWOWXZSFTXJEX-RALIUCGRSA-N,"(2,3,4,5,6-pentadeuteriophenyl)silicon",NULL,256,1,NULL,20170913,10.1007/BF00906870
129652907,[(E)-2-Phenylselanylethenyl]tin,(e)-(a-phenylselanyl)vinylstannane,300.800,C8H7SeSn,0.000,106.000,NULL,10,0,0,2,YTGIDWYMAVFHSE-UHFFFAOYSA-N,[(E)-2-phenylselanylethenyl]tin,NULL,256,1,NULL,20170913,10.1007/3-540-48171-0_5
129654617,Dichloro(phenyl)tin;iron,[dichloro(phenyl)stannyl]iron,322.600,C6H5Cl2FeSn,0.000,83.800,NULL,10,0,0,0,GZPOYTDESVTXQD-UHFFFAOYSA-L,dichloro(phenyl)tin;iron,NULL,256,1,NULL,20170913,10.1007/10201608_45
129656481,Phenylphosphanylarsenic,arsinophenyl phosphine,184.010,C6H6AsP,0.000,59.500,NULL,8,0,0,1,XMAKICLSEUCYRS-UHFFFAOYSA-N,phenylphosphanylarsenic,NULL,256,1,NULL,20170913,10.1007/10201242_79
129657933,Fluoro(phenyl)thallium;hydrate,fluorophenylthallium-hydroxide,318.500,C6H7FOTl,1.000,64.099,NULL,9,1,2,0,DCTFYUPZFCSOSM-UHFFFAOYSA-M,fluoro(phenyl)thallium;hydrate,NULL,256,1,NULL,20170913,10.1007/10367608_19
129657934,Fluoro(phenyl)thallium,NULL,300.490,C6H5FTl,0.000,59.500,NULL,8,0,1,0,MXJPQGALHHTIQG-UHFFFAOYSA-M,fluoro(phenyl)thallium,NULL,,,NULL,20170913,NULL
129666816,Oxo(phenyl)bismuthane,phenylbismuth oxide,302.080,C6H5BiO,17.100,76.600,NULL,8,0,1,0,KUSJDJBYLGMZOP-UHFFFAOYSA-N,oxo(phenyl)bismuthane,NULL,256,1,NULL,20170913,10.1007/978-3-662-01611-4_3|10.1007/978-3-662-25225-3_3
129667068,Bromo(phenyl)arsenic,bromo(phenyl)arsine,231.930,C6H5AsBr,0.000,59.500,NULL,8,0,0,0,PTTIVFWLBQIAEZ-UHFFFAOYSA-N,bromo(phenyl)arsenic,NULL,256,1,NULL,20170913,10.1007/BF00850515
129667319,(3-Mercuriophenyl)mercury,m-phenylenemercury,477.280,C6H4Hg2,0.000,64.900,NULL,8,0,0,0,HTMUXNCCQFSIKT-UHFFFAOYSA-N,(3-mercuriophenyl)mercury,NULL,256,1,NULL,20170913,10.1007/978-3-642-70004-0_5
129670413,Phenylselanylpotassium,potassium benzeneselenolate,195.170,C6H5KSe,0.000,59.500,NULL,8,0,0,0,XWWKSMOXXYUBHB-UHFFFAOYSA-M,phenylselanylpotassium,NULL,256,1,NULL,20170913,10.1007/978-1-4615-5969-6_8|10.1007/978-3-642-73241-6_2|10.1134/S1070363213090065
129680430,Silylphenylarsine,silylphenylarsine,180.110,C6H5AsSi,0.000,59.500,NULL,8,0,0,0,CZUWLJHIASYVFC-UHFFFAOYSA-N,lambda1-silanyl(phenyl)arsenic,NULL,256,1,NULL,20170913,10.1007/978-1-4615-8627-2_2
129687778,Dimethyl(phenyl)thallane,NULL,311.560,C8H11Tl,0.000,72.600,NULL,9,0,0,1,FAEOPCVKDIXEOL-UHFFFAOYSA-N,dimethyl(phenyl)thallane,NULL,256,1,NULL,20170913,NULL
129687981,Trifluoro(phenyl)plumbane,phenyllead trifluoride,341.000,C6H5F3Pb,0.000,104.000,NULL,10,0,3,0,XHJQBYGTSKQMNM-UHFFFAOYSA-K,trifluoro(phenyl)plumbane,NULL,256,1,NULL,20170913,10.1007/978-1-4899-7170-8_2
129688009,Trichloro(phenyl)plumbane,phenyllead trichloride,391.000,C6H5Cl3Pb,0.000,104.000,NULL,10,0,0,0,OQAYSSLTVBTCEF-UHFFFAOYSA-K,trichloro(phenyl)plumbane,NULL,256,1,NULL,20170913,10.1007/978-1-4020-9975-5_2|10.1007/978-1-4899-7170-8_2
129693555,(4-Astatanylphenyl)astatine,"1,4-diastatobenzene",496.070,C6H4At2,0.000,54.900,NULL,8,0,0,0,HPKWFMYRVKOZKO-UHFFFAOYSA-N,(4-astatanylphenyl)astatine,NULL,256,1,NULL,20170913,10.1007/BF02165792
129694785,Phenylselenoimine,phenylselenoimine,171.090,C6H6NSe,23.800,76.600,NULL,8,1,1,1,SIXJDLGNEMJWBZ-UHFFFAOYSA-N,(imino-lambda3-selanyl)benzene,NULL,256,1,NULL,20170913,10.1007/978-94-009-0897-0_11
129736000,(3-lambda1-Stannanylphenyl)tin,"1,3-bis(stannyl)benzene",313.500,C6H4Sn2,0.000,64.900,NULL,8,0,0,0,LSCFTSBECUQSKB-UHFFFAOYSA-N,(3-lambda1-stannanylphenyl)tin,NULL,256,1,NULL,20170913,10.1007/1-4020-3692-2_8
129761195,Phenyl(propyl)mercury,propyl phenyl mercury,320.780,C9H12Hg,0.000,74.800,NULL,10,0,0,2,VGEXRZAOZYQMSP-UHFFFAOYSA-N,phenyl(propyl)mercury,NULL,256,1,NULL,20170913,10.1023/A:1026144104105
129762897,"1,4-Difluoro-2,3-ditritiobenzene",p-difluoroditritiobenzene,118.110,C6H4F2,0.000,54.900,2.200,8,0,2,0,QUGUFLJIAFISSW-RVQWGROCSA-N,"1,4-difluoro-2,3-ditritiobenzene",NULL,256,1,NULL,20170913,10.1134/S1066362216010148
129762904,Difluoroditritiobenzene,difluoroditritiobenzene,118.110,C6H4F2,0.000,62.900,2.400,8,0,2,0,GOYDNIKZWGIXJT-UURISEFRSA-N,"1,2-difluoro-3,4-ditritiobenzene",NULL,256,1,NULL,20170913,10.1134/S1066362212050165|10.1134/S1066362216010148|10.1134/S1066362217030134
129762912,"1,4-Difluoro-2,5-ditritiobenzene","1,4-difluoro-2,5-ditritiobenzene",118.110,C6H4F2,0.000,54.900,2.200,8,0,2,0,QUGUFLJIAFISSW-HNOVJDQZSA-N,"1,4-difluoro-2,5-ditritiobenzene",NULL,256,1,NULL,20170913,10.1134/S1066362212050165|10.1134/S1066362216010148|10.1134/S1066362217030134
129763261,Ditritiobenzene,ditritiobenzene,82.130,C6H6,0.000,15.500,2.100,6,0,0,0,UHOVQNZJYSORNB-RVQWGROCSA-N,"1,2-ditritiobenzene",NULL,256,1,NULL,20170913,10.1007/s10593-012-0990-6|10.1007/s10593-012-1121-0|10.1134/S1066362212050165
129763265,"1,2-Difluoro-4,5-ditritiobenzene","1,2-difluoro-4,5-ditritiobenzene",118.110,C6H4F2,0.000,62.900,2.400,8,0,2,0,GOYDNIKZWGIXJT-RVQWGROCSA-N,"1,2-difluoro-4,5-ditritiobenzene",NULL,256,1,NULL,20170913,10.1134/S1066362212050165
129763425,Phenyltellurol,phenyltellurol,256.800,C10H9Te,0.000,163.000,NULL,11,0,0,1,YNHZXBUYYHNQNE-UHFFFAOYSA-N,1-phenyltellurophene,NULL,256,1,NULL,20170913,10.1023/A:1023339718073
129764095,"(2,4-Ditritiophenyl)silicon","2,4-ditritiophenylsilane",109.200,C6H5Si,0.000,46.100,NULL,7,0,0,0,XJWOWXZSFTXJEX-HNOVJDQZSA-N,"(2,4-ditritiophenyl)silicon",NULL,256,1,NULL,20170913,10.1023/B:RUGC.0000042444.01812.0d
129771547,Bis(benzene)chromium(0),Bis(benzene)chromium(0),130.110,C6H6Cr,0.000,15.500,NULL,7,0,0,0,URAPFRVSOJQECJ-UHFFFAOYSA-N,benzene;chromium,NULL,256,1,NULL,20170913,NULL
129772920,Phenylenemercury,phenylenemercury,477.280,C6H4Hg2,0.000,54.900,NULL,8,0,0,0,OCRCJICQUROTNT-UHFFFAOYSA-N,(4-mercuriophenyl)mercury,NULL,256,1,NULL,20170913,10.1007/s11172-005-0205-8|10.1007/s11172-008-0365-4|10.1007/s11172-013-0097-y|10.1007/s11172-018-2035-5|10.1023/A:1023994320029|10.1023/B:RUCB.0000019872.65342.9a|10.1134/S0036023610140032
129786448,Lithium;phenylsilicon(1-),lithium (phenyl)silanide,112.200,C6H5LiSi,0.000,50.500,NULL,8,0,1,0,GFKNOYRKKMSFKD-UHFFFAOYSA-N,lithium;phenylsilicon(1-),NULL,256,1,NULL,20170913,10.1007/430_2013_104|10.1007/s11224-018-1099-z|10.1023/A:1017947100644
129801193,Phenyl(sulfanylidene)silicon,phenyl silanethione,137.260,C6H5SSi,32.100,76.600,NULL,8,0,1,0,MMUACDDMVQEGSH-UHFFFAOYSA-N,phenyl(sulfanylidene)silicon,NULL,256,1,NULL,20170913,10.1007/BF00698899
129801555,(2-Sodiotellanylphenyl)tellanylsodium,disodium o-benzeneditellurolate,377.300,C6H4Na2Te2,0.000,87.700,NULL,10,0,0,0,JMBRRDDNBQHUJR-UHFFFAOYSA-L,(2-sodiotellanylphenyl)tellanylsodium,NULL,256,1,NULL,20170913,10.1007/BF00697095|10.1007/BF02494910
129802087,Phenylphosphanylidenerhodium,phenylphosphinidene rhodium,210.980,C6H5PRh,0.000,76.600,NULL,8,0,0,0,QCKFFWNNJKFBBL-UHFFFAOYSA-N,phenylphosphanylidenerhodium,NULL,256,1,NULL,20170913,10.1023/A:1014338330802
129805597,Phenyl(sulfanyl)arsenic,phenylthioarsinous acid,185.100,C6H6AsS,1.000,59.500,NULL,8,1,1,1,COXQKNIWWSRBGR-UHFFFAOYSA-N,phenyl(sulfanyl)arsenic,NULL,256,1,NULL,20170913,10.1007/BF00911861|10.1007/BF01084312
129810589,(4-Deuteriophenyl)phosphane,(p-deuterophenyl)-phosphine,111.100,C6H7P,0.000,46.100,1.800,7,0,0,0,RPGWZZNNEUHDAQ-MICDWDOJSA-N,(4-deuteriophenyl)phosphane,NULL,256,1,NULL,20170913,10.1007/BF02659564
129814900,Phenylselenenamide,phenylselenenamide,172.100,C6H7NSe,26.000,59.500,NULL,8,1,1,1,CRBLODXMUUJWLK-UHFFFAOYSA-N,Se-phenylselenohydroxylamine,NULL,256,1,NULL,20170913,10.1007/s11172-011-0034-x
129815967,Ditritiophenylsilane,ditritiophenylsilane,111.220,C6H7Si,0.000,46.100,NULL,7,0,0,0,JAZKZOWBOMBYIX-RVCWVGSTSA-N,phenyl(ditritio)silicon,NULL,256,1,NULL,20170913,10.1007/s11172-016-1411-2
129821860,"1,4-Dideuterio-2-fluorobenzene","2,5-dideutero-fluorobenzene",98.110,C6H5F,0.000,46.100,2.300,7,0,1,0,PYLWMHQQBFSUBP-GSUVGXDCSA-N,"1,4-dideuterio-2-fluorobenzene",NULL,256,1,NULL,20170913,10.1016/1044-0305(93)85045-Y
129821995,"1,3-Dideuterio-2-fluorobenzene","2,6-dideutero-fluorobenzene",98.110,C6H5F,0.000,46.100,2.300,7,0,1,0,PYLWMHQQBFSUBP-KFRNQKGQSA-N,"1,3-dideuterio-2-fluorobenzene",NULL,256,1,NULL,20170913,10.1016/1044-0305(93)85045-Y
129822008,"1,3-Dideuterio-2,5-difluorobenzene","2,6-dideutero-1,4-difluorobenzene",116.100,C6H4F2,0.000,54.900,2.200,8,0,2,0,QUGUFLJIAFISSW-SDTNDFKLSA-N,"1,3-dideuterio-2,5-difluorobenzene",NULL,256,1,NULL,20170913,10.1016/1044-0305(93)85045-Y
129828808,Trideuterio(phenyl)stannane,phenylstannane-d3,201.860,C6H8Sn,0.000,46.100,NULL,7,0,0,0,YIBWWKGXGCICAB-AMUARUGPSA-N,trideuterio(phenyl)stannane,NULL,256,1,NULL,20170913,10.1007/978-3-540-44742-9_124
129832486,"1-Phenyl-2,5-dihydro-1lambda3-germole","1,1-phenyl-germacyclopent-3-ene",203.820,C10H11Ge,0.000,137.000,NULL,11,0,0,1,KFOXFDGXTIMDBD-UHFFFAOYSA-N,"1-phenyl-2,5-dihydro-1lambda3-germole",NULL,256,1,NULL,20170913,10.1007/s11164-010-0136-3
129897118,"Dichloro-(2,3,4,5,6-pentadeuteriophenyl)phosphane",AKOS032949282,184.010,C6H5Cl2P,0.000,79.100,NULL,9,0,0,0,IMDXZWRLUZPMDH-RALIUCGRSA-N,"dichloro-(2,3,4,5,6-pentadeuteriophenyl)phosphane",NULL,,,NULL,20170919,NULL
132188068,Magnesium;benzene;carbanide;chloride,SCHEMBL19664766,152.900,C7H9ClMg,0.000,20.300,NULL,9,0,2,0,KPQOHSGICDZFQM-UHFFFAOYSA-M,magnesium;benzene;carbanide;chloride,NULL,1040,2,NULL,20180129,NULL
132501116,Cyclohexatriene;gold;molecular hydrogen,NULL,278.100,C6H9Au,0.000,27.000,NULL,7,0,0,0,CNEIYXQLVZMZIC-UHFFFAOYSA-N,cyclohexatriene;gold;molecular hydrogen,NULL,,,NULL,20180408,NULL
132501697,Cyclohexatriene;molecular hydrogen;osmium,NULL,269.300,C6H7Os,0.000,27.000,NULL,7,0,0,0,GOGUUPWZWUIRMJ-UHFFFAOYSA-N,cyclohexatriene;molecular hydrogen;osmium,NULL,,,NULL,20180408,NULL
132501698,Cyclohexatriene;molecular hydrogen;ruthenium,NULL,180.200,C6H7Ru,0.000,27.000,NULL,7,0,0,0,KVNMSEMGJJHDMX-UHFFFAOYSA-N,cyclohexatriene;molecular hydrogen;ruthenium,NULL,,,NULL,20180408,NULL
132511158,Phenylborylmethanide,NULL,102.950,C7H8B-,0.000,72.500,NULL,8,0,1,1,DVKGKRPIOOKWCP-UHFFFAOYSA-N,methylidene(phenyl)boranuide,NULL,,,NULL,20180408,NULL
